# energy mu normalized_energy pre_edge post_edge
9.389308999999999287e+03 2.731746999999999925e+00 9.389308999999999287e+03 3.082978252046029155e-01 2.729368203755070610e+00
9.390834000000000742e+03 2.731473999999999958e+00 9.390834000000000742e+03 3.080680378443498846e-01 2.728028057749590118e+00
9.392359000000000378e+03 2.731815000000000104e+00 9.392359000000000378e+03 3.078382504840972977e-01 2.726687911744109627e+00
9.393886000000000422e+03 2.730983999999999856e+00 9.393886000000000422e+03 3.076081617633721343e-01 2.725346008170099310e+00
9.395412000000000262e+03 2.730173000000000183e+00 9.395412000000000262e+03 3.073782237228832592e-01 2.724004983380353906e+00
9.396938000000000102e+03 2.729956000000000049e+00 9.396938000000000102e+03 3.071482856823943841e-01 2.722663958590608502e+00
9.398466000000000349e+03 2.728412000000000059e+00 9.398466000000000349e+03 3.069180462814329324e-01 2.721321176232329719e+00
9.399993000000000393e+03 2.727822999999999887e+00 9.399993000000000393e+03 3.066879575607077690e-01 2.719979272658319402e+00
9.401521000000000640e+03 2.725582000000000171e+00 9.401521000000000640e+03 3.064577181597463174e-01 2.718636490300040620e+00
9.403048000000000684e+03 2.724018000000000050e+00 9.403048000000000684e+03 3.062276294390213760e-01 2.717294586726030303e+00
9.404575999999999112e+03 2.721452999999999900e+00 9.404575999999999112e+03 3.059973900380601464e-01 2.715951804367753297e+00
9.406103999999999360e+03 2.718987999999999960e+00 9.406103999999999360e+03 3.057671506370986947e-01 2.714609022009476291e+00
9.407634000000000015e+03 2.715822999999999876e+00 9.407634000000000015e+03 3.055366098756648885e-01 2.713264482082667683e+00
9.409162000000000262e+03 2.711571999999999871e+00 9.409162000000000262e+03 3.053063704747034368e-01 2.711921699724388901e+00
9.410691000000000713e+03 2.708416000000000157e+00 9.410691000000000713e+03 3.050759803935056969e-01 2.710578038581845206e+00
9.412220999999999549e+03 2.704032000000000213e+00 9.412220999999999549e+03 3.048454396320721127e-01 2.709233498655038375e+00
9.413752000000000407e+03 2.700305999999999873e+00 9.413752000000000407e+03 3.046147481904017962e-01 2.707888079943961301e+00
9.415281999999999243e+03 2.695990000000000109e+00 9.415281999999999243e+03 3.043842074289682120e-01 2.706543540017154470e+00
9.416811999999999898e+03 2.691164000000000112e+00 9.416811999999999898e+03 3.041536666675341838e-01 2.705199000090344086e+00
9.418343000000000757e+03 2.686606999999999967e+00 9.418343000000000757e+03 3.039229752258640893e-01 2.703853581379268789e+00
9.419876000000000204e+03 2.682818000000000147e+00 9.419876000000000204e+03 3.036919824237216403e-01 2.702506405099661890e+00
9.421406000000000859e+03 2.679736999999999814e+00 9.421406000000000859e+03 3.034614416622876121e-01 2.701161865172853283e+00
9.422938000000000102e+03 2.677398999999999862e+00 9.422938000000000102e+03 3.032305995403814514e-01 2.699815567677513073e+00
9.424470999999999549e+03 2.674860999999999933e+00 9.424470999999999549e+03 3.029996067382390024e-01 2.698468391397906174e+00
9.426004000000000815e+03 2.672743999999999787e+00 9.426004000000000815e+03 3.027686139360963313e-01 2.697121215118297499e+00
9.427536000000000058e+03 2.671494000000000035e+00 9.427536000000000058e+03 3.025377718141901706e-01 2.695774917622957290e+00
9.429068999999999505e+03 2.670425999999999966e+00 9.429068999999999505e+03 3.023067790120477216e-01 2.694427741343352167e+00
9.430603999999999360e+03 2.668899999999999828e+00 9.430603999999999360e+03 3.020754848494326961e-01 2.693078807495213667e+00
9.432137000000000626e+03 2.666978999999999989e+00 9.432137000000000626e+03 3.018444920472900250e-01 2.691731631215604992e+00
9.433670000000000073e+03 2.666122999999999799e+00 9.433670000000000073e+03 3.016134992451475760e-01 2.690384454935999869e+00
9.435206000000000131e+03 2.665386999999999951e+00 9.435206000000000131e+03 3.013820544022962622e-01 2.689034642303594680e+00
9.436740999999999985e+03 2.664000000000000146e+00 9.436740999999999985e+03 3.011507602396812366e-01 2.687685708455456179e+00
9.438274999999999636e+03 2.662633000000000028e+00 9.438274999999999636e+03 3.009196167573024994e-01 2.686337653391584368e+00
9.439809999999999491e+03 2.661118000000000094e+00 9.439809999999999491e+03 3.006883225946876959e-01 2.684988719543445868e+00
9.441345999999999549e+03 2.659622999999999848e+00 9.441345999999999549e+03 3.004568777518363820e-01 2.683638906911040678e+00
9.442881999999999607e+03 2.656890999999999892e+00 9.442881999999999607e+03 3.002254329089850682e-01 2.682289094278637265e+00
9.444417999999999665e+03 2.654927999999999955e+00 9.444417999999999665e+03 2.999939880661339764e-01 2.680939281646232075e+00
9.445954999999999927e+03 2.652785999999999866e+00 9.445954999999999927e+03 2.997623925430463743e-01 2.679588590229561973e+00
9.447492000000000189e+03 2.650211000000000094e+00 9.447492000000000189e+03 2.995307970199589942e-01 2.678237898812891871e+00
9.449030000000000655e+03 2.647972999999999910e+00 9.449030000000000655e+03 2.992990508166351038e-01 2.676886328611955079e+00
9.450566000000000713e+03 2.644773999999999958e+00 9.450566000000000713e+03 2.990676059737840120e-01 2.675536515979549890e+00
9.452104999999999563e+03 2.642742999999999842e+00 9.452104999999999563e+03 2.988357090902242774e-01 2.674184066994349962e+00
9.453643000000000029e+03 2.639410999999999952e+00 9.453643000000000029e+03 2.986039628869003870e-01 2.672832496793413171e+00
9.455183000000000902e+03 2.636798000000000197e+00 9.455183000000000902e+03 2.983719153231041421e-01 2.671479169023943001e+00
9.456722999999999956e+03 2.634703000000000017e+00 9.456722999999999956e+03 2.981398677593081192e-01 2.670125841254476384e+00
9.458261000000000422e+03 2.632845999999999798e+00 9.458261000000000422e+03 2.979081215559844509e-01 2.668774271053539593e+00
9.459800999999999476e+03 2.631613000000000202e+00 9.459800999999999476e+03 2.976760739921884280e-01 2.667420943284072976e+00
9.461340000000000146e+03 2.629725000000000090e+00 9.461340000000000146e+03 2.974441771086282493e-01 2.666068494298869496e+00
9.462879999999999200e+03 2.628312999999999899e+00 9.462879999999999200e+03 2.972121295448322265e-01 2.664715166529402879e+00
9.464421000000000276e+03 2.627073000000000214e+00 9.464421000000000276e+03 2.969799313007996933e-01 2.663360959975667797e+00
9.465961999999999534e+03 2.626005999999999840e+00 9.465961999999999534e+03 2.967477330567676042e-01 2.662006753421934491e+00
9.467504000000000815e+03 2.624537000000000120e+00 9.467504000000000815e+03 2.965153841324987827e-01 2.660651668083934496e+00
9.469045000000000073e+03 2.622844999999999871e+00 9.469045000000000073e+03 2.962831858884664715e-01 2.659297461530201190e+00
9.470586999999999534e+03 2.621518000000000015e+00 9.470586999999999534e+03 2.960508369641978721e-01 2.657942376192201195e+00
9.472129000000000815e+03 2.619833999999999996e+00 9.472129000000000815e+03 2.958184880399290506e-01 2.656587290854201200e+00
9.473671000000000276e+03 2.618809999999999860e+00 9.473671000000000276e+03 2.955861391156606732e-01 2.655232205516201205e+00
9.475213999999999942e+03 2.618228999999999917e+00 9.475213999999999942e+03 2.953536395111557855e-01 2.653876241393936297e+00
9.476757999999999811e+03 2.617164999999999964e+00 9.476757999999999811e+03 2.951209892264146095e-01 2.652519398487404700e+00
9.478301999999999680e+03 2.616073999999999788e+00 9.478301999999999680e+03 2.948883389416736556e-01 2.651162555580873104e+00
9.479844999999999345e+03 2.615623999999999949e+00 9.479844999999999345e+03 2.946558393371687679e-01 2.649806591458608196e+00
9.481388999999999214e+03 2.614866000000000135e+00 9.481388999999999214e+03 2.944231890524278139e-01 2.648449748552076599e+00
9.482933000000000902e+03 2.614513999999999783e+00 9.482933000000000902e+03 2.941905387676864159e-01 2.647092905645543226e+00
9.484477999999999156e+03 2.614376000000000033e+00 9.484477999999999156e+03 2.939577378027093957e-01 2.645735183954748493e+00
9.486024999999999636e+03 2.614275999999999822e+00 9.486024999999999636e+03 2.937246354772595769e-01 2.644375704695418605e+00
9.487569999999999709e+03 2.614081999999999795e+00 9.487569999999999709e+03 2.934918345122823347e-01 2.643017983004620319e+00
9.489115999999999985e+03 2.614453999999999834e+00 9.489115999999999985e+03 2.932588828670688041e-01 2.641659382529557121e+00
9.490663000000000466e+03 2.614498999999999906e+00 9.490663000000000466e+03 2.930257805416187633e-01 2.640299903270227233e+00
9.492209000000000742e+03 2.615378999999999898e+00 9.492209000000000742e+03 2.927928288964052328e-01 2.638941302795164034e+00
9.493755999999999403e+03 2.615169999999999995e+00 9.493755999999999403e+03 2.925597265709556360e-01 2.637581823535835923e+00
9.495302999999999884e+03 2.615470000000000184e+00 9.495302999999999884e+03 2.923266242455058173e-01 2.636222344276506035e+00
9.496852000000000771e+03 2.615460000000000118e+00 9.496852000000000771e+03 2.920932205595834219e-01 2.634861107448644546e+00
9.498398999999999432e+03 2.615194999999999936e+00 9.498398999999999432e+03 2.918601182341338252e-01 2.633501628189316435e+00
9.499948000000000320e+03 2.614660999999999902e+00 9.499948000000000320e+03 2.916267145482116518e-01 2.632140391361454945e+00
9.501496999999999389e+03 2.614961000000000091e+00 9.501496999999999389e+03 2.913933108622894785e-01 2.630779154533595232e+00
9.503045000000000073e+03 2.615349999999999842e+00 9.503045000000000073e+03 2.911600578566033715e-01 2.629418796489998655e+00
9.504594999999999345e+03 2.615343000000000195e+00 9.504594999999999345e+03 2.909265034904449099e-01 2.628056680877872253e+00
9.506146000000000640e+03 2.615352000000000121e+00 9.506146000000000640e+03 2.906927984440501600e-01 2.626693686481479162e+00
9.507694999999999709e+03 2.614717999999999876e+00 9.507694999999999709e+03 2.904593947581279867e-01 2.625332449653619449e+00
9.509246999999999389e+03 2.614653000000000116e+00 9.509246999999999389e+03 2.902255390314971706e-01 2.623968576472961445e+00
9.510798000000000684e+03 2.613802999999999876e+00 9.510798000000000684e+03 2.899918339851021987e-01 2.622605582076566577e+00
9.512347999999999956e+03 2.612884999999999902e+00 9.512347999999999956e+03 2.897582796189439591e-01 2.621243466464440175e+00
9.513899999999999636e+03 2.611463000000000090e+00 9.513899999999999636e+03 2.895244238923129210e-01 2.619879593283782171e+00
9.514056000000000495e+03 2.611736000000000057e+00 9.514056000000000495e+03 2.895009177754608309e-01 2.619742502938303019e+00
9.514367000000000189e+03 2.611472000000000016e+00 9.514367000000000189e+03 2.894540562219929392e-01 2.619469201031611405e+00
9.514676999999999680e+03 2.610470999999999986e+00 9.514676999999999680e+03 2.894073453487613357e-01 2.619196777909186480e+00
9.514987999999999374e+03 2.610825000000000173e+00 9.514987999999999374e+03 2.893604837952934439e-01 2.618923476002496642e+00
9.515297000000000480e+03 2.610505999999999993e+00 9.515297000000000480e+03 2.893139236022979066e-01 2.618651931664334853e+00
9.515606999999999971e+03 2.609821000000000168e+00 9.515606999999999971e+03 2.892672127290663031e-01 2.618379508541909928e+00
9.515918999999999869e+03 2.610145999999999855e+00 9.515918999999999869e+03 2.892202004953621230e-01 2.618105327850953401e+00
9.516228999999999360e+03 2.609747000000000039e+00 9.516228999999999360e+03 2.891734896221305195e-01 2.617832904728528476e+00
9.516539000000000669e+03 2.608967999999999954e+00 9.516539000000000669e+03 2.891267787488984720e-01 2.617560481606101774e+00
9.516851000000000568e+03 2.608972000000000069e+00 9.516851000000000568e+03 2.890797665151945139e-01 2.617286300915145247e+00
9.517161000000000058e+03 2.608551999999999982e+00 9.517161000000000058e+03 2.890330556419629104e-01 2.617013877792720322e+00
9.517471999999999753e+03 2.608556000000000097e+00 9.517471999999999753e+03 2.889861940884950187e-01 2.616740575886028708e+00
9.517781999999999243e+03 2.608166999999999902e+00 9.517781999999999243e+03 2.889394832152634152e-01 2.616468152763603783e+00
9.518093000000000757e+03 2.607550999999999952e+00 9.518093000000000757e+03 2.888926216617950793e-01 2.616194850856912169e+00
9.518403000000000247e+03 2.606808000000000014e+00 9.518403000000000247e+03 2.888459107885634758e-01 2.615922427734487243e+00
9.518711999999999534e+03 2.606415999999999844e+00 9.518711999999999534e+03 2.887993505955681606e-01 2.615650883396327231e+00
9.519022999999999229e+03 2.606587000000000209e+00 9.519022999999999229e+03 2.887524890421002688e-01 2.615377581489637393e+00
9.519334999999999127e+03 2.605853000000000197e+00 9.519334999999999127e+03 2.887054768083960887e-01 2.615103400798679090e+00
9.519646000000000640e+03 2.604826999999999781e+00 9.519646000000000640e+03 2.886586152549279749e-01 2.614830098891987475e+00
9.519956000000000131e+03 2.604200000000000070e+00 9.519956000000000131e+03 2.886119043816963714e-01 2.614557675769562550e+00
9.520266999999999825e+03 2.604246999999999979e+00 9.520266999999999825e+03 2.885650428282284796e-01 2.614284373862870936e+00
9.520577999999999520e+03 2.604252999999999929e+00 9.520577999999999520e+03 2.885181812747605878e-01 2.614011071956181098e+00
9.520888000000000829e+03 2.603660999999999781e+00 9.520888000000000829e+03 2.884714704015287623e-01 2.613738648833754397e+00
9.521198000000000320e+03 2.603175999999999934e+00 9.521198000000000320e+03 2.884247595282971588e-01 2.613466225711329471e+00
9.521510000000000218e+03 2.602790999999999855e+00 9.521510000000000218e+03 2.883777472945929787e-01 2.613192045020371168e+00
9.521820999999999913e+03 2.601941000000000059e+00 9.521820999999999913e+03 2.883308857411250870e-01 2.612918743113681330e+00
9.522130999999999403e+03 2.601072999999999968e+00 9.522130999999999403e+03 2.882841748678934835e-01 2.612646319991256405e+00
9.522441999999999098e+03 2.600944999999999840e+00 9.522441999999999098e+03 2.882373133144255917e-01 2.612373018084564791e+00
9.522752000000000407e+03 2.600654000000000021e+00 9.522752000000000407e+03 2.881906024411937661e-01 2.612100594962138089e+00
9.523065000000000509e+03 2.600121000000000127e+00 9.523065000000000509e+03 2.881434395272532978e-01 2.611825535486914873e+00
9.523375000000000000e+03 2.599603000000000108e+00 9.523375000000000000e+03 2.880967286540216943e-01 2.611553112364489948e+00
9.523685999999999694e+03 2.599613000000000174e+00 9.523685999999999694e+03 2.880498671005538025e-01 2.611279810457800110e+00
9.523995999999999185e+03 2.598589000000000038e+00 9.523995999999999185e+03 2.880031562273221990e-01 2.611007387335375185e+00
9.524307000000000698e+03 2.598021999999999831e+00 9.524307000000000698e+03 2.879562946738540852e-01 2.610734085428681794e+00
9.524618000000000393e+03 2.597693000000000030e+00 9.524618000000000393e+03 2.879094331203861934e-01 2.610460783521990180e+00
9.524930000000000291e+03 2.596830000000000194e+00 9.524930000000000291e+03 2.878624208866820133e-01 2.610186602831033653e+00
9.525240999999999985e+03 2.596640999999999977e+00 9.525240999999999985e+03 2.878155593332141216e-01 2.609913300924343815e+00
9.525550999999999476e+03 2.595809000000000033e+00 9.525550999999999476e+03 2.877688484599825181e-01 2.609640877801918890e+00
9.525862999999999374e+03 2.595490999999999993e+00 9.525862999999999374e+03 2.877218362262783380e-01 2.609366697110960587e+00
9.526173000000000684e+03 2.594516000000000044e+00 9.526173000000000684e+03 2.876751253530465124e-01 2.609094273988533885e+00
9.526483000000000175e+03 2.594326999999999828e+00 9.526483000000000175e+03 2.876284144798149089e-01 2.608821850866108960e+00
9.526796000000000276e+03 2.593348999999999904e+00 9.526796000000000276e+03 2.875812515658744406e-01 2.608546791390885744e+00
9.527105999999999767e+03 2.593532000000000171e+00 9.527105999999999767e+03 2.875345406926428371e-01 2.608274368268460819e+00
9.527418999999999869e+03 2.592556000000000083e+00 9.527418999999999869e+03 2.874873777787025908e-01 2.607999308793237603e+00
9.527727999999999156e+03 2.592964999999999964e+00 9.527727999999999156e+03 2.874408175857070535e-01 2.607727764455079367e+00
9.528039000000000669e+03 2.591613999999999862e+00 9.528039000000000669e+03 2.873939560322389397e-01 2.607454462548387752e+00
